Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-10398,2021-04-28,2021-05-02,First Class,CUST-1109,Priya Kumar,Consumer,United States,Cambridge,Massachusetts,34498,East,PROD-5398,Furniture,Chairs,Chairs Model 162,633.13,4,0.05,75.65
ORD-10399,2021-04-28,2021-05-03,Second Class,CUST-1247,Sophia Patel,Consumer,United States,Austin,Texas,72786,Central,PROD-5399,Office Supplies,Storage,Storage Model 216,243.07,4,0.2,42.98
ORD-10400,2021-08-18,2021-08-25,Standard Class,CUST-1069,Noah Brown,Consumer,United States,Las Vegas,Nevada,15136,West,PROD-5400,Furniture,Tables,Tables Model 913,49.75,1,0.08,6.42
ORD-10401,2021-07-02,2021-07-07,Second Class,CUST-1369,Emily Davis,Corporate,United States,Los Angeles,California,21239,West,PROD-5401,Furniture,Furnishings,Furnishings Model 222,240.91,2,0.05,75.55
ORD-10402,2021-05-01,2021-05-03,Standard Class,CUST-1299,Priya Kumar,Consumer,United States,Raleigh,North Carolina,91685,South,PROD-5402,Furniture,Furnishings,Furnishings Model 676,928.96,3,0.01,112.4
ORD-10403,2021-06-12,2021-06-13,Second Class,CUST-1118,Aarav Singh,Home Office,United States,Naperville,Illinois,60523,Central,PROD-5403,Office Supplies,Appliances,Appliances Model 136,28.08,1,0.31,5.12
ORD-10404,2021-03-15,2021-03-20,Standard Class,CUST-1311,Jordan Lee,Home Office,United States,New York,New York,33255,East,PROD-5404,Technology,Machines,Machines Model 488,709.48,3,0.25,67.91
ORD-10405,2021-04-19,2021-04-20,Second Class,CUST-1397,Aarav Singh,Corporate,United States,New York,New York,78425,East,PROD-5405,Technology,Accessories,Accessories Model 431,4342.23,6,0.07,1026.14
ORD-10406,2021-08-08,2021-08-15,Same Day,CUST-1394,Aarav Singh,Home Office,United States,Austin,Texas,55943,Central,PROD-5406,Office Supplies,Binders,Binders Model 604,35.3,1,0.04,5.89
ORD-10407,2021-03-03,2021-03-05,Second Class,CUST-1146,Olivia Garcia,Corporate,United States,Philadelphia,Pennsylvania,81267,East,PROD-5407,Office Supplies,Binders,Binders Model 419,81.68,1,0.12,8.2
ORD-10408,2021-07-03,2021-07-04,Second Class,CUST-1267,Alex Smith,Home Office,United States,Chicago,Illinois,59155,Central,PROD-5408,Technology,Phones,Phones Model 671,172.45,1,0.09,12.47
ORD-10409,2021-02-13,2021-02-18,Same Day,CUST-1334,Olivia Garcia,Corporate,United States,Salem,Oregon,43244,West,PROD-5409,Furniture,Tables,Tables Model 268,794.06,6,0.11,228.47
ORD-10410,2021-10-09,2021-10-10,Standard Class,CUST-1212,Noah Brown,Corporate,United States,Mobile,Alabama,83080,South,PROD-5410,Technology,Machines,Machines Model 495,3738.91,5,0.02,1085.38
ORD-10411,2021-04-18,2021-04-24,First Class,CUST-1296,Chen Li,Home Office,United States,Eugene,Oregon,62183,West,PROD-5411,Office Supplies,Storage,Storage Model 754,149.63,3,0.29,34.79
ORD-10412,2021-06-17,2021-06-24,Second Class,CUST-1110,Noah Brown,Consumer,United States,San Diego,California,62502,West,PROD-5412,Office Supplies,Binders,Binders Model 805,46.93,1,0.0,10.47
ORD-10413,2021-05-28,2021-05-30,Second Class,CUST-1075,Sophia Patel,Corporate,United States,Houston,Texas,88675,Central,PROD-5413,Technology,Phones,Phones Model 446,1712.59,3,0.0,589.42
ORD-10414,2021-05-30,2021-06-03,Second Class,CUST-1371,Aarav Singh,Consumer,United States,Buffalo,New York,62513,East,PROD-5414,Office Supplies,Paper,Paper Model 629,261.08,6,0.16,42.21
ORD-10415,2021-06-10,2021-06-11,Second Class,CUST-1104,Noah Brown,Home Office,United States,Houston,Texas,47487,Central,PROD-5415,Office Supplies,Appliances,Appliances Model 200,120.07,2,0.07,37.28
ORD-10416,2021-02-25,2021-03-02,First Class,CUST-1123,Alex Smith,Consumer,United States,Springfield,Massachusetts,30636,East,PROD-5416,Technology,Phones,Phones Model 89,471.16,1,0.01,54.16
ORD-10417,2021-06-01,2021-06-03,Standard Class,CUST-1266,Alex Smith,Home Office,United States,Saint Paul,Minnesota,18993,Central,PROD-5417,Office Supplies,Appliances,Appliances Model 942,382.06,6,0.04,80.73
ORD-10418,2021-05-09,2021-05-14,First Class,CUST-1142,Rahul Verma,Home Office,United States,Arlington,Virginia,89477,East,PROD-5418,Technology,Copiers,Copiers Model 987,2716.57,5,0.05,380.99
ORD-10419,2021-04-18,2021-04-23,Standard Class,CUST-1209,Noah Brown,Home Office,United States,Reno,Nevada,23954,West,PROD-5419,Furniture,Bookcases,Bookcases Model 573,866.61,5,0.22,71.46
ORD-10420,2021-04-06,2021-04-07,First Class,CUST-1356,Sophia Patel,Consumer,United States,Virginia Beach,Virginia,59424,East,PROD-5420,Technology,Copiers,Copiers Model 577,381.01,1,0.18,42.02
ORD-10421,2021-06-03,2021-06-08,Second Class,CUST-1247,Jordan Lee,Corporate,United States,Savannah,Georgia,43792,South,PROD-5421,Technology,Machines,Machines Model 70,2510.9,4,0.15,302.27
ORD-10422,2021-03-27,2021-03-28,Same Day,CUST-1181,Noah Brown,Home Office,United States,Augusta,Georgia,80208,South,PROD-5422,Furniture,Bookcases,Bookcases Model 10,308.85,1,0.06,59.14
ORD-10423,2021-08-06,2021-08-10,Second Class,CUST-1284,Priya Kumar,Consumer,United States,Aurora,Illinois,72463,Central,PROD-5423,Office Supplies,Storage,Storage Model 322,100.32,3,0.1,14.28
ORD-10424,2021-06-22,2021-06-28,Same Day,CUST-1378,Rahul Verma,Corporate,United States,Naperville,Illinois,40783,Central,PROD-5424,Furniture,Tables,Tables Model 754,926.54,3,0.0,245.0
ORD-10425,2021-06-07,2021-06-12,First Class,CUST-1080,Jordan Lee,Consumer,United States,Portland,Oregon,25712,West,PROD-5425,Furniture,Tables,Tables Model 943,529.66,3,0.09,30.67
ORD-10426,2021-08-02,2021-08-07,Same Day,CUST-1191,Olivia Garcia,Consumer,United States,Allentown,Pennsylvania,51342,East,PROD-5426,Technology,Phones,Phones Model 505,1492.62,4,0.12,179.71
ORD-10427,2021-02-21,2021-02-26,Standard Class,CUST-1385,Olivia Garcia,Home Office,United States,Minneapolis,Minnesota,26809,Central,PROD-5427,Office Supplies,Appliances,Appliances Model 56,207.49,3,0.12,54.8
ORD-10428,2021-03-14,2021-03-17,Same Day,CUST-1352,Priya Kumar,Consumer,United States,Greensboro,North Carolina,69925,South,PROD-5428,Technology,Copiers,Copiers Model 124,441.09,3,0.22,6.95
ORD-10429,2021-06-26,2021-06-29,Same Day,CUST-1298,Jordan Lee,Consumer,United States,Mobile,Alabama,52655,South,PROD-5429,Furniture,Tables,Tables Model 371,31.64,1,0.01,7.9
ORD-10430,2021-04-09,2021-04-11,Same Day,CUST-1314,Chen Li,Corporate,United States,Naperville,Illinois,57962,Central,PROD-5430,Furniture,Bookcases,Bookcases Model 189,105.32,1,0.12,6.43
ORD-10431,2021-04-14,2021-04-20,First Class,CUST-1206,Emily Davis,Corporate,United States,Charlotte,North Carolina,69077,South,PROD-5431,Technology,Copiers,Copiers Model 185,1004.15,2,0.02,309.08
ORD-10432,2021-03-09,2021-03-15,Same Day,CUST-1196,Rahul Verma,Home Office,United States,Seattle,Washington,29116,West,PROD-5432,Office Supplies,Binders,Binders Model 820,81.67,1,0.13,24.37
ORD-10433,2021-03-27,2021-03-30,Standard Class,CUST-1323,Noah Brown,Consumer,United States,Las Vegas,Nevada,79990,West,PROD-5433,Office Supplies,Appliances,Appliances Model 738,112.49,3,0.14,32.43
ORD-10434,2021-08-08,2021-08-10,Same Day,CUST-1051,Priya Kumar,Corporate,United States,Saint Paul,Minnesota,17869,Central,PROD-5434,Technology,Phones,Phones Model 221,545.81,3,0.17,122.65
ORD-10435,2021-06-24,2021-06-27,First Class,CUST-1185,Chen Li,Consumer,United States,Rochester,Minnesota,83446,Central,PROD-5435,Office Supplies,Storage,Storage Model 571,246.85,6,0.3,21.86
ORD-10436,2021-06-02,2021-06-06,Standard Class,CUST-1296,Olivia Garcia,Corporate,United States,Columbus,Ohio,95179,Central,PROD-5436,Furniture,Bookcases,Bookcases Model 665,1125.95,4,0.16,184.76
ORD-10437,2021-04-16,2021-04-18,Same Day,CUST-1041,Aarav Singh,Corporate,United States,Salem,Oregon,90434,West,PROD-5437,Technology,Machines,Machines Model 294,1746.87,2,0.08,244.06
ORD-10438,2021-05-29,2021-06-04,Same Day,CUST-1037,Jordan Lee,Home Office,United States,Atlanta,Georgia,31233,South,PROD-5438,Office Supplies,Appliances,Appliances Model 352,84.54,2,0.13,13.97
ORD-10439,2021-08-17,2021-08-23,Same Day,CUST-1139,Sophia Patel,Home Office,United States,Salem,Oregon,57600,West,PROD-5439,Office Supplies,Storage,Storage Model 766,24.42,5,0.17,2.36
ORD-10440,2021-04-10,2021-04-13,Standard Class,CUST-1339,Emily Davis,Consumer,United States,Charlotte,North Carolina,20494,South,PROD-5440,Furniture,Tables,Tables Model 216,293.12,2,0.14,61.36
ORD-10441,2021-05-18,2021-05-22,Second Class,CUST-1014,Aarav Singh,Consumer,United States,Las Vegas,Nevada,78679,West,PROD-5441,Furniture,Furnishings,Furnishings Model 784,881.07,5,0.23,53.55
ORD-10442,2021-10-16,2021-10-19,Same Day,CUST-1159,Rahul Verma,Home Office,United States,Buffalo,New York,42426,East,PROD-5442,Furniture,Chairs,Chairs Model 756,903.25,6,0.21,242.58
ORD-10443,2021-07-11,2021-07-18,Second Class,CUST-1018,Chen Li,Consumer,United States,Rochester,Minnesota,52624,Central,PROD-5443,Furniture,Tables,Tables Model 885,328.23,3,0.14,24.55
ORD-10444,2021-04-17,2021-04-18,Standard Class,CUST-1358,Noah Brown,Corporate,United States,Greensboro,North Carolina,33204,South,PROD-5444,Technology,Machines,Machines Model 606,686.5,3,0.09,50.99
ORD-10445,2021-07-04,2021-07-05,First Class,CUST-1247,Noah Brown,Home Office,United States,Greensboro,North Carolina,39770,South,PROD-5445,Technology,Copiers,Copiers Model 825,685.81,2,0.25,167.6
ORD-10446,2021-03-02,2021-03-06,Standard Class,CUST-1156,Alex Smith,Corporate,United States,Pittsburgh,Pennsylvania,10012,East,PROD-5446,Office Supplies,Storage,Storage Model 536,149.39,2,0.02,13.88
ORD-10447,2021-05-16,2021-05-21,Same Day,CUST-1387,Sophia Patel,Corporate,United States,Salem,Oregon,49270,West,PROD-5447,Technology,Phones,Phones Model 10,2525.7,6,0.06,738.82
ORD-10448,2021-07-04,2021-07-09,Standard Class,CUST-1211,Noah Brown,Consumer,United States,Mobile,Alabama,67292,South,PROD-5448,Furniture,Bookcases,Bookcases Model 405,22.57,2,0.17,0.17
ORD-10449,2021-06-16,2021-06-17,Same Day,CUST-1113,Emily Davis,Home Office,United States,Tacoma,Washington,20382,West,PROD-5449,Technology,Machines,Machines Model 433,2802.88,5,0.08,734.95
ORD-10450,2021-07-03,2021-07-04,Same Day,CUST-1097,Jordan Lee,Home Office,United States,Salem,Oregon,33908,West,PROD-5450,Technology,Copiers,Copiers Model 140,145.15,2,0.1,45.31
ORD-10451,2021-07-21,2021-07-26,First Class,CUST-1359,Olivia Garcia,Corporate,United States,Austin,Texas,74486,Central,PROD-5451,Technology,Machines,Machines Model 193,3265.63,5,0.07,789.73
ORD-10452,2021-06-21,2021-06-23,Standard Class,CUST-1053,Emily Davis,Consumer,United States,Houston,Texas,45283,Central,PROD-5452,Technology,Phones,Phones Model 129,2382.75,3,0.07,105.25
ORD-10453,2021-06-19,2021-06-24,Same Day,CUST-1112,Chen Li,Consumer,United States,Miami,Florida,65082,South,PROD-5453,Furniture,Chairs,Chairs Model 320,202.53,1,0.22,45.71
ORD-10454,2021-06-03,2021-06-06,Second Class,CUST-1385,Priya Kumar,Home Office,United States,Montgomery,Alabama,17345,South,PROD-5454,Furniture,Bookcases,Bookcases Model 273,274.9,1,0.03,39.1
ORD-10455,2021-03-22,2021-03-24,First Class,CUST-1196,Alex Smith,Corporate,United States,Tampa,Florida,25985,South,PROD-5455,Furniture,Tables,Tables Model 998,152.51,1,0.17,2.19
ORD-10456,2021-08-08,2021-08-11,Standard Class,CUST-1236,Jordan Lee,Consumer,United States,Reno,Nevada,78306,West,PROD-5456,Technology,Phones,Phones Model 682,271.13,1,0.06,51.78
ORD-10457,2021-05-18,2021-05-19,Standard Class,CUST-1323,Alex Smith,Home Office,United States,Reno,Nevada,82034,West,PROD-5457,Office Supplies,Storage,Storage Model 534,17.7,1,0.13,4.47
ORD-10458,2021-07-08,2021-07-10,First Class,CUST-1027,Rahul Verma,Home Office,United States,Virginia Beach,Virginia,24801,East,PROD-5458,Office Supplies,Binders,Binders Model 242,32.74,1,0.15,3.71
ORD-10459,2021-07-30,2021-08-02,Same Day,CUST-1125,Alex Smith,Consumer,United States,Birmingham,Alabama,15504,South,PROD-5459,Office Supplies,Paper,Paper Model 596,20.71,1,0.27,-0.29
ORD-10460,2021-04-20,2021-04-23,Same Day,CUST-1047,Olivia Garcia,Consumer,United States,Savannah,Georgia,54357,South,PROD-5460,Furniture,Tables,Tables Model 954,297.3,2,0.06,66.73
ORD-10461,2021-04-24,2021-04-26,Standard Class,CUST-1250,Rahul Verma,Home Office,United States,Buffalo,New York,51515,East,PROD-5461,Furniture,Chairs,Chairs Model 572,853.95,4,0.15,233.73
ORD-10462,2021-05-01,2021-05-05,First Class,CUST-1371,Priya Kumar,Consumer,United States,Rochester,Minnesota,42859,Central,PROD-5462,Furniture,Furnishings,Furnishings Model 921,78.38,1,0.02,19.26
ORD-10463,2021-08-27,2021-09-03,Same Day,CUST-1098,Olivia Garcia,Corporate,United States,Allentown,Pennsylvania,34461,East,PROD-5463,Technology,Copiers,Copiers Model 557,758.11,1,0.15,191.28
ORD-10464,2021-03-31,2021-04-05,Second Class,CUST-1272,Priya Kumar,Corporate,United States,Cincinnati,Ohio,68901,Central,PROD-5464,Office Supplies,Binders,Binders Model 303,28.36,1,0.07,6.53
ORD-10465,2021-09-14,2021-09-20,Standard Class,CUST-1010,Olivia Garcia,Consumer,United States,Cleveland,Ohio,57720,Central,PROD-5465,Technology,Machines,Machines Model 795,2529.1,5,0.06,834.03
ORD-10466,2021-06-03,2021-06-06,Standard Class,CUST-1269,Sophia Patel,Consumer,United States,Eugene,Oregon,82281,West,PROD-5466,Technology,Machines,Machines Model 158,1374.03,4,0.28,146.07
ORD-10467,2021-06-08,2021-06-13,Second Class,CUST-1268,Jordan Lee,Home Office,United States,Cleveland,Ohio,15737,Central,PROD-5467,Office Supplies,Paper,Paper Model 856,365.37,4,0.03,61.84
ORD-10468,2021-07-25,2021-08-01,Standard Class,CUST-1051,Alex Smith,Consumer,United States,Seattle,Washington,84843,West,PROD-5468,Furniture,Furnishings,Furnishings Model 658,888.71,4,0.09,269.57
ORD-10469,2021-05-26,2021-06-01,Second Class,CUST-1188,Rahul Verma,Home Office,United States,Greensboro,North Carolina,89423,South,PROD-5469,Technology,Copiers,Copiers Model 736,1853.72,3,0.19,296.33
ORD-10470,2021-08-10,2021-08-15,Same Day,CUST-1328,Alex Smith,Home Office,United States,New York,New York,57307,East,PROD-5470,Office Supplies,Paper,Paper Model 572,29.76,1,0.03,8.95
ORD-10471,2021-04-20,2021-04-21,Second Class,CUST-1376,Jordan Lee,Consumer,United States,Mobile,Alabama,49833,South,PROD-5471,Technology,Copiers,Copiers Model 80,3299.98,4,0.05,785.21
ORD-10472,2021-09-10,2021-09-16,Standard Class,CUST-1099,Noah Brown,Home Office,United States,Los Angeles,California,96098,West,PROD-5472,Furniture,Furnishings,Furnishings Model 255,1846.54,6,0.25,191.52
ORD-10473,2021-04-24,2021-05-01,Same Day,CUST-1360,Aarav Singh,Consumer,United States,Henderson,Nevada,23644,West,PROD-5473,Technology,Copiers,Copiers Model 171,1799.38,6,0.19,109.55
ORD-10474,2021-09-14,2021-09-19,Same Day,CUST-1181,Chen Li,Corporate,United States,Henderson,Nevada,82100,West,PROD-5474,Technology,Accessories,Accessories Model 333,829.15,1,0.18,51.09
ORD-10475,2021-04-25,2021-04-28,Standard Class,CUST-1289,Noah Brown,Corporate,United States,Rochester,Minnesota,38039,Central,PROD-5475,Technology,Copiers,Copiers Model 385,2204.51,4,0.21,1.1
ORD-10476,2021-05-03,2021-05-09,Second Class,CUST-1146,Olivia Garcia,Corporate,United States,Cleveland,Ohio,12136,Central,PROD-5476,Office Supplies,Paper,Paper Model 531,54.2,1,0.22,4.53
ORD-10477,2021-03-26,2021-03-27,First Class,CUST-1012,Emily Davis,Corporate,United States,Portland,Oregon,82569,West,PROD-5477,Furniture,Tables,Tables Model 524,551.7,2,0.07,29.5
ORD-10478,2021-04-06,2021-04-08,Standard Class,CUST-1136,Chen Li,Corporate,United States,Los Angeles,California,86304,West,PROD-5478,Office Supplies,Binders,Binders Model 256,12.77,1,0.29,0.66
ORD-10479,2021-05-18,2021-05-21,Standard Class,CUST-1376,Jordan Lee,Consumer,United States,Salem,Oregon,52558,West,PROD-5479,Technology,Machines,Machines Model 812,1645.1,3,0.12,47.91
ORD-10480,2021-06-05,2021-06-06,First Class,CUST-1020,Olivia Garcia,Home Office,United States,Savannah,Georgia,60010,South,PROD-5480,Technology,Phones,Phones Model 81,1467.11,3,0.19,20.27
ORD-10481,2021-08-02,2021-08-03,Standard Class,CUST-1383,Olivia Garcia,Corporate,United States,Virginia Beach,Virginia,11498,East,PROD-5481,Office Supplies,Paper,Paper Model 650,211.58,8,0.12,24.6
ORD-10482,2021-05-07,2021-05-13,Standard Class,CUST-1168,Noah Brown,Home Office,United States,Orlando,Florida,38940,South,PROD-5482,Furniture,Bookcases,Bookcases Model 157,600.56,2,0.18,50.45
ORD-10483,2021-03-21,2021-03-26,Standard Class,CUST-1222,Emily Davis,Home Office,United States,Pittsburgh,Pennsylvania,61684,East,PROD-5483,Technology,Phones,Phones Model 152,478.15,1,0.29,111.45
ORD-10484,2021-06-16,2021-06-18,Same Day,CUST-1135,Jordan Lee,Corporate,United States,Portland,Oregon,62235,West,PROD-5484,Technology,Phones,Phones Model 514,2244.5,4,0.21,170.01
ORD-10485,2021-06-01,2021-06-04,Same Day,CUST-1203,Olivia Garcia,Corporate,United States,Atlanta,Georgia,35703,South,PROD-5485,Technology,Accessories,Accessories Model 575,644.15,3,0.17,121.82
ORD-10486,2021-06-24,2021-06-27,Second Class,CUST-1058,Aarav Singh,Corporate,United States,Seattle,Washington,65514,West,PROD-5486,Office Supplies,Storage,Storage Model 375,49.29,2,0.1,10.82
ORD-10487,2021-04-13,2021-04-18,First Class,CUST-1087,Chen Li,Corporate,United States,Aurora,Illinois,90769,Central,PROD-5487,Technology,Phones,Phones Model 842,3656.77,5,0.1,220.77
ORD-10488,2021-04-19,2021-04-21,First Class,CUST-1080,Jordan Lee,Consumer,United States,Savannah,Georgia,24728,South,PROD-5488,Furniture,Tables,Tables Model 758,674.48,3,0.16,148.85
ORD-10489,2021-04-13,2021-04-19,First Class,CUST-1356,Jordan Lee,Consumer,United States,Springfield,Massachusetts,49992,East,PROD-5489,Office Supplies,Paper,Paper Model 461,53.5,1,0.06,1.71
ORD-10490,2021-08-21,2021-08-24,Standard Class,CUST-1280,Noah Brown,Consumer,United States,Orlando,Florida,43902,South,PROD-5490,Technology,Accessories,Accessories Model 562,722.81,1,0.24,191.75
ORD-10491,2021-09-11,2021-09-13,Same Day,CUST-1299,Noah Brown,Home Office,United States,Augusta,Georgia,15699,South,PROD-5491,Technology,Phones,Phones Model 262,3603.08,3,0.16,99.15
ORD-10492,2021-04-17,2021-04-23,Second Class,CUST-1239,Alex Smith,Consumer,United States,San Francisco,California,18729,West,PROD-5492,Technology,Copiers,Copiers Model 398,106.56,1,0.19,6.94
ORD-10493,2021-04-18,2021-04-24,Standard Class,CUST-1195,Noah Brown,Consumer,United States,Columbus,Ohio,23055,Central,PROD-5493,Office Supplies,Appliances,Appliances Model 926,192.64,6,0.07,11.17
ORD-10494,2021-07-05,2021-07-12,Standard Class,CUST-1257,Sophia Patel,Home Office,United States,Rochester,Minnesota,83490,Central,PROD-5494,Furniture,Tables,Tables Model 949,2089.07,5,0.15,215.35
ORD-10495,2021-09-24,2021-09-27,Same Day,CUST-1202,Priya Kumar,Home Office,United States,New York,New York,12408,East,PROD-5495,Office Supplies,Storage,Storage Model 356,27.0,3,0.02,6.64
ORD-10496,2021-10-19,2021-10-24,Second Class,CUST-1321,Emily Davis,Corporate,United States,Cincinnati,Ohio,60747,Central,PROD-5496,Furniture,Bookcases,Bookcases Model 912,277.12,1,0.21,7.07
ORD-10497,2021-04-14,2021-04-18,Standard Class,CUST-1045,Aarav Singh,Consumer,United States,Richmond,Virginia,78251,East,PROD-5497,Office Supplies,Appliances,Appliances Model 984,49.33,1,0.27,8.84
ORD-10498,2021-04-27,2021-04-30,First Class,CUST-1310,Chen Li,Home Office,United States,Las Vegas,Nevada,68873,West,PROD-5498,Furniture,Furnishings,Furnishings Model 556,1940.77,4,0.14,376.03
ORD-10499,2021-06-09,2021-06-16,Standard Class,CUST-1159,Noah Brown,Consumer,United States,Tacoma,Washington,27727,West,PROD-5499,Technology,Accessories,Accessories Model 441,149.28,2,0.05,32.86
ORD-10500,2021-06-12,2021-06-13,Standard Class,CUST-1163,Priya Kumar,Consumer,United States,Spokane,Washington,13864,West,PROD-5500,Technology,Phones,Phones Model 784,1004.19,2,0.14,184.44
ORD-10501,2021-05-09,2021-05-10,Standard Class,CUST-1399,Rahul Verma,Corporate,United States,Saint Paul,Minnesota,23994,Central,PROD-5501,Office Supplies,Storage,Storage Model 135,51.61,1,0.01,3.31
ORD-10502,2021-04-05,2021-04-11,Standard Class,CUST-1119,Alex Smith,Home Office,United States,San Diego,California,57089,West,PROD-5502,Office Supplies,Binders,Binders Model 82,33.49,3,0.01,7.98
ORD-10503,2021-05-18,2021-05-22,Standard Class,CUST-1199,Sophia Patel,Home Office,United States,Augusta,Georgia,72108,South,PROD-5503,Office Supplies,Storage,Storage Model 141,103.98,3,0.3,3.71
ORD-10504,2021-10-19,2021-10-26,First Class,CUST-1212,Rahul Verma,Consumer,United States,Seattle,Washington,97993,West,PROD-5504,Office Supplies,Paper,Paper Model 208,341.03,4,0.05,49.26
ORD-10505,2021-04-20,2021-04-23,First Class,CUST-1235,Rahul Verma,Corporate,United States,Los Angeles,California,66040,West,PROD-5505,Technology,Machines,Machines Model 415,4746.97,4,0.05,436.63
ORD-10506,2021-06-05,2021-06-06,Second Class,CUST-1232,Sophia Patel,Corporate,United States,Allentown,Pennsylvania,15559,East,PROD-5506,Office Supplies,Paper,Paper Model 899,194.84,4,0.28,-5.4
ORD-10507,2022-01-11,2022-01-12,Second Class,CUST-1098,Emily Davis,Consumer,United States,Henderson,Nevada,67613,West,PROD-5507,Technology,Machines,Machines Model 408,1040.26,2,0.06,272.5
ORD-10508,2021-04-19,2021-04-22,Second Class,CUST-1354,Noah Brown,Consumer,United States,Cleveland,Ohio,28643,Central,PROD-5508,Office Supplies,Storage,Storage Model 475,20.19,1,0.22,4.26
ORD-10509,2021-07-09,2021-07-16,Standard Class,CUST-1202,Aarav Singh,Home Office,United States,Tampa,Florida,52396,South,PROD-5509,Furniture,Tables,Tables Model 462,643.28,6,0.13,187.46
ORD-10510,2021-10-25,2021-10-27,Same Day,CUST-1047,Emily Davis,Home Office,United States,Cambridge,Massachusetts,52477,East,PROD-5510,Technology,Accessories,Accessories Model 709,677.5,1,0.07,96.44
ORD-10511,2021-07-01,2021-07-07,First Class,CUST-1044,Noah Brown,Consumer,United States,Los Angeles,California,60343,West,PROD-5511,Technology,Machines,Machines Model 745,1246.67,3,0.08,221.63
ORD-10512,2021-08-13,2021-08-16,First Class,CUST-1290,Priya Kumar,Corporate,United States,Henderson,Nevada,31249,West,PROD-5512,Furniture,Tables,Tables Model 890,381.0,3,0.0,32.21
ORD-10513,2021-07-20,2021-07-22,First Class,CUST-1374,Sophia Patel,Consumer,United States,Tacoma,Washington,47851,West,PROD-5513,Office Supplies,Storage,Storage Model 642,68.08,1,0.08,9.68
ORD-10514,2021-06-25,2021-07-01,Second Class,CUST-1235,Sophia Patel,Consumer,United States,Los Angeles,California,75358,West,PROD-5514,Furniture,Bookcases,Bookcases Model 557,154.78,1,0.3,31.59
ORD-10515,2021-09-08,2021-09-12,Same Day,CUST-1210,Sophia Patel,Consumer,United States,Philadelphia,Pennsylvania,20407,East,PROD-5515,Technology,Machines,Machines Model 616,1988.6,3,0.12,597.32
ORD-10516,2021-07-06,2021-07-11,Second Class,CUST-1095,Priya Kumar,Corporate,United States,Springfield,Massachusetts,17217,East,PROD-5516,Technology,Accessories,Accessories Model 669,2029.15,2,0.02,333.67
ORD-10517,2021-05-10,2021-05-16,First Class,CUST-1045,Alex Smith,Consumer,United States,Houston,Texas,24272,Central,PROD-5517,Technology,Copiers,Copiers Model 427,2890.16,6,0.02,466.83
ORD-10518,2021-05-30,2021-06-03,Same Day,CUST-1384,Olivia Garcia,Corporate,United States,Tacoma,Washington,57210,West,PROD-5518,Technology,Accessories,Accessories Model 954,4848.13,4,0.03,1466.92
ORD-10519,2021-06-15,2021-06-20,Second Class,CUST-1389,Aarav Singh,Corporate,United States,Buffalo,New York,82151,East,PROD-5519,Office Supplies,Appliances,Appliances Model 67,335.77,5,0.08,89.62
ORD-10520,2021-04-27,2021-04-28,First Class,CUST-1270,Aarav Singh,Consumer,United States,Minneapolis,Minnesota,78766,Central,PROD-5520,Technology,Copiers,Copiers Model 215,764.06,1,0.11,103.83
ORD-10521,2021-06-02,2021-06-03,Same Day,CUST-1371,Olivia Garcia,Home Office,United States,Los Angeles,California,47642,West,PROD-5521,Technology,Phones,Phones Model 438,1375.66,3,0.02,123.03
ORD-10522,2021-05-24,2021-05-25,Standard Class,CUST-1315,Olivia Garcia,Home Office,United States,Cincinnati,Ohio,75063,Central,PROD-5522,Technology,Copiers,Copiers Model 533,4329.66,6,0.04,1240.58
ORD-10523,2021-07-06,2021-07-12,Standard Class,CUST-1001,Jordan Lee,Home Office,United States,Charlotte,North Carolina,13143,South,PROD-5523,Furniture,Bookcases,Bookcases Model 477,788.89,5,0.1,164.9
ORD-10524,2021-11-29,2021-12-01,First Class,CUST-1180,Noah Brown,Corporate,United States,Springfield,Massachusetts,93558,East,PROD-5524,Office Supplies,Paper,Paper Model 218,138.32,3,0.16,5.44
ORD-10525,2021-06-06,2021-06-11,First Class,CUST-1154,Noah Brown,Corporate,United States,Springfield,Massachusetts,82088,East,PROD-5525,Office Supplies,Paper,Paper Model 332,49.83,2,0.16,0.7
ORD-10526,2021-09-27,2021-09-28,Second Class,CUST-1090,Rahul Verma,Corporate,United States,Rochester,New York,53321,East,PROD-5526,Office Supplies,Appliances,Appliances Model 854,170.98,3,0.15,35.34
ORD-10527,2021-07-03,2021-07-10,Same Day,CUST-1080,Sophia Patel,Consumer,United States,Saint Paul,Minnesota,80381,Central,PROD-5527,Technology,Accessories,Accessories Model 918,1310.97,3,0.24,344.99
ORD-10528,2021-06-02,2021-06-05,First Class,CUST-1285,Noah Brown,Home Office,United States,Saint Paul,Minnesota,12453,Central,PROD-5528,Furniture,Bookcases,Bookcases Model 214,562.81,1,0.06,82.33
ORD-10529,2021-04-24,2021-04-29,First Class,CUST-1193,Noah Brown,Consumer,United States,Columbus,Ohio,31753,Central,PROD-5529,Office Supplies,Paper,Paper Model 585,31.38,1,0.11,9.03
ORD-10530,2021-06-02,2021-06-07,Second Class,CUST-1140,Aarav Singh,Consumer,United States,Augusta,Georgia,21376,South,PROD-5530,Office Supplies,Storage,Storage Model 509,33.08,1,0.05,9.3
